metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1763476589.5063,elite,141.62509260386,1761067554.7039,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764697138,1765216808.2113,80,http,102.177.176.228:80,False,278.18846702576,27400,597,97.867628674501,102.177.176.228
True,1763476732.178,elite,127.60925149716,1756298406.3744,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764767702,1765216807.8315,80,http,108.162.193.157:80,False,35.864353179932,61581,134,99.782872883416,108.162.193.157
True,1763477095.8553,elite,143.0297103217,1761065965.8879,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695882,1765216807.7557,80,http,8.35.211.121:80,False,217.75555610657,29355,94,99.680804102007,8.35.211.121
True,1765087641.5801,elite,114.7919640993,1720526643.2745,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663545,1765216807.7486,80,http,170.114.45.1:80,False,408.60772132874,95454,1920,98.028221085711,170.114.45.1
True,1765207250.1724,elite,119.35337384641,1753336922.0955,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764830326,1765216807.6751,80,http,216.205.52.152:80,False,541.27979278564,79872,181,99.773899791388,216.205.52.152
True,1763476693.6541,elite,116.10075461007,1742480612.5815,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764664112,1765216807.6528,80,http,69.84.182.185:80,False,262.95280456543,98478,3906,96.184950773558,69.84.182.185
True,1765206801.5368,elite,147.367345753,1765206801.5368,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765206802,1765216807.2217,80,http,8.35.211.192:80,False,401.59368515015,67,0,100.0,8.35.211.192
True,1763476456.7836,elite,115.80420275456,1742467917.5974,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663626,1765216807.2142,80,http,170.114.45.15:80,False,425.01091957092,95305,1016,98.945193675315,170.114.45.15
True,1765208113.3383,elite,148.09314693723,1765208113.3383,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765208114,1765216807.1786,80,http,141.101.113.230:80,False,708.38832855225,56,0,100.0,141.101.113.230
True,1765207577.9501,elite,132.09889332453,1765207577.9501,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765207578,1765216807.1674,80,http,141.101.113.22:80,False,104.3438911438,60,0,100.0,141.101.113.22
True,1765149115.9364,elite,141.74261609611,1761068449.2764,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1764697938,1765216806.8659,80,http,141.101.113.195:80,False,532.09352493286,28502,99,99.653858256704,141.101.113.195
True,1765175675.5215,elite,116.08083524954,1742415053.379,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663917,1765216806.1032,80,http,216.205.52.120:80,False,42.20175743103,95773,4084,95.910151516669,216.205.52.120
True,1764950306.4651,elite,114.37696054783,1720478886.6353,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663724,1765216805.9863,80,http,185.238.228.237:80,False,47.306060791016,96742,5467,94.651155964739,185.238.228.237
True,1763476408.7854,elite,116.22799161689,1722160112.2782,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663315,1765216805.8218,80,http,45.67.215.203:80,False,48.182010650635,96566,3696,96.313658215475,45.67.215.203
True,1764950128.6396,elite,115.64650472413,1742364748.8085,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663990,1765216805.7486,80,http,45.67.215.16:80,False,41.566848754883,96395,3462,96.533042250418,45.67.215.16
True,1763480480.5224,elite,115.3925436087,1742335720.5105,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663933,1765216805.7154,80,http,102.177.176.140:80,False,32.244443893433,92971,2150,97.739720986953,102.177.176.140
True,1765016039.5356,elite,115.85696452539,1742440641.9254,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663411,1765216805.6151,80,http,69.84.182.213:80,False,224.86305236816,98525,3467,96.600713781473,69.84.182.213
True,1765009301.0577,elite,116.09419947216,1720480025.9368,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663329,1765216805.5088,80,http,185.238.228.34:80,False,156.4610004425,96325,2471,97.498886594599,185.238.228.34
True,1765209084.884,elite,162.22614966906,1765209084.884,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765209085,1765216805.4957,80,http,8.35.211.195:80,False,20.9059715271,52,0,100.0,8.35.211.195
True,1765206395.8574,elite,163.69268473457,1765206395.8574,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206397,1765216805.4282,80,http,141.101.113.217:80,False,187.30807304382,68,0,100.0,141.101.113.217
True,1765192198.0337,elite,119.70997737259,1753337941.8496,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764831135,1765216805.3155,80,http,216.205.52.165:80,False,590.30437469482,79983,194,99.758035346795,216.205.52.165
True,1765192075.1305,elite,115.56907734248,1750643856.9276,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664133,1765216805.302,80,http,185.238.228.154:80,False,229.30002212524,95551,206,99.784872124231,185.238.228.154
True,1763476784.3031,elite,126.71828897274,1756298161.665,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764766760,1765216805.2642,80,http,69.84.182.201:80,False,74.713945388794,61763,182,99.706190975866,69.84.182.201
True,1765016075.2838,elite,121.86513508332,1754411381.8279,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764694938,1765216804.7951,80,http,102.177.176.156:80,False,124.88722801208,70025,1262,98.229691248054,102.177.176.156
True,1764950676.4697,elite,115.96870299696,1742419861.7907,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663732,1765216804.614,80,http,45.67.215.180:80,False,35.109996795654,96602,3588,96.418804271883,45.67.215.180
True,1765015932.2933,elite,115.22444481132,1720480284.8802,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664003,1765216804.5383,80,http,185.238.228.132:80,False,45.194387435913,96053,2385,97.577155163656,185.238.228.132
True,1763476656.2105,elite,141.7896382384,1761065107.3541,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764694718,1765216804.4901,80,http,102.177.176.114:80,False,100.74949264526,27407,595,97.875151774873,102.177.176.114
True,1763476629.3675,elite,115.47673924384,1742478055.1096,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663366,1765216804.3846,80,http,216.205.52.27:80,False,114.66503143311,95811,3389,96.583669354839,216.205.52.27
True,1763476338.9566,elite,116.12331397233,1742686257.6871,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764664542,1765216804.3558,80,http,69.84.182.140:80,False,415.23098945618,98546,994,99.001406469761,69.84.182.140
True,1763476602.3107,elite,127.19064303941,1756298562.6406,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764767827,1765216804.1932,80,http,69.84.182.188:80,False,91.835260391235,61753,194,99.686829063554,69.84.182.188
True,1765216803.9111,transparent,5620.7236818875,1754609813.7488,AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,highspeed,Antakya,Asia,AS,Türkiye,TR,,False,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,36.2073,36.1619,False,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti,True,Hatay,success,Europe/Istanbul,31030,1764895525,1765216803.9111,8080,http,185.200.37.37:8080,False,3722.6917743683,4653,66304,6.5574925659202,185.200.37.37
True,1765208063.8078,elite,136.36487614025,1765208063.8078,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765208063,1765216803.5531,80,http,8.35.211.203:80,False,172.62816429138,55,0,100.0,8.35.211.203
True,1763476565.7401,elite,115.59705187327,1742719795.5296,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663373,1765216803.524,80,http,69.84.182.246:80,False,347.98526763916,98957,1060,98.940180169371,69.84.182.246
True,1765020420.1579,elite,116.08784021759,1742609546.633,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663858,1765216803.3955,80,http,170.114.45.162:80,False,534.35730934143,95196,792,99.174896862108,170.114.45.162
True,1765216803.0423,elite,4567.6087873147,1727697780.7948,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Frankfurt am Main,Europe,EU,Germany,DE,,True,"Alibaba (US) Technology Co., Ltd.",50.1169,8.6837,False,Alibaba.com Singapore E-Commerce Private Limited,True,Hesse,success,Europe/Berlin,60313,1764724515,1765216803.0423,50070,http,8.211.49.86:50070,False,3685.7721805573,2718,286415,0.94005181006665,8.211.49.86
True,1763482311.7204,elite,141.95578585091,1761065063.6569,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764694580,1765216803.0077,80,http,8.35.211.124:80,False,37.901401519775,29308,94,99.680293857561,8.35.211.124
True,1764743312.5216,elite,144.44271144233,1764743312.5216,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764743313,1765216802.8972,80,http,8.35.211.18:80,False,33.337593078613,3101,0,100.0,8.35.211.18
True,1763481869.2684,elite,117.02540837017,1742397034.9214,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764664047,1765216802.8475,80,http,216.205.52.171:80,False,26.56364440918,95845,4177,95.823918737878,216.205.52.171
True,1763482867.4244,elite,115.33409821731,1720552100.9444,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663747,1765216802.7161,80,http,69.84.182.55:80,False,67.39068031311,98662,4057,96.050389898656,69.84.182.55
True,1763950456.3487,elite,141.51096775948,1761067086.6069,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764696734,1765216802.3932,80,http,216.205.52.29:80,False,58.220148086548,28538,97,99.661253710494,216.205.52.29
True,1765015996.4171,elite,115.66188864083,1720454949.1068,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663549,1765216802.2536,80,http,185.238.228.103:80,False,132.44009017944,96333,2582,97.389678006369,185.238.228.103
True,1763481206.2658,elite,115.80820903759,1742599526.5104,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663064,1765216802.0297,80,http,45.67.215.223:80,False,54.378271102905,96637,3311,96.68727738424,45.67.215.223
True,1765015971.3137,elite,116.59398221094,1742446534.6952,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764664129,1765216801.9044,80,http,69.84.182.111:80,False,118.37553977966,98373,4106,95.993325461802,69.84.182.111
True,1765081907.2664,elite,115.07649995012,1750622747.1881,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663515,1765216801.7562,80,http,170.114.45.137:80,False,318.59064102173,95050,184,99.806791692043,170.114.45.137
True,1765192088.1683,elite,145.70758380044,1764740499.589,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764740500,1765216801.6559,80,http,45.67.215.251:80,False,109.52019691467,3069,1,99.967426710098,45.67.215.251
True,1765016072.7093,elite,115.29475660745,1720501005.127,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1764663512,1765216801.6393,80,http,141.101.113.246:80,False,319.49472427368,96292,2133,97.832867665735,141.101.113.246
True,1764950873.7399,elite,115.67277806587,1720479455.6588,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764664241,1765216801.4349,80,http,185.238.228.162:80,False,178.59315872192,96556,4797,95.267036989532,185.238.228.162
True,1763476705.0533,elite,116.50156697883,1742470225.5677,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663357,1765216801.4043,80,http,216.205.52.139:80,False,513.22102546692,95745,3434,96.537573478256,216.205.52.139
True,1763476404.4884,elite,115.7233602788,1742335428.7415,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663432,1765216800.7724,80,http,102.177.176.139:80,False,129.94980812073,92938,4515,95.366997424399,102.177.176.139
True,1764740507.4972,elite,147.56262050548,1764740507.4972,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764740508,1765216800.7684,80,http,8.35.211.45:80,False,483.68000984192,3124,0,100.0,8.35.211.45
True,1765009517.2093,elite,115.7029096389,1742425857.2832,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663418,1765216800.725,80,http,170.114.45.185:80,False,1087.4545574188,95059,4051,95.912622338815,170.114.45.185
