alive,alive_since,anonymity,average_timeout,first_seen,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update
true,1771767823.8918,transparent,5569.8306314223,1765973677.494,1771767823.8918,8080,http,103.156.233.19:8080,false,11009.865760803,6873,81727,7.7573363431151,103.156.233.19,"AS141098 PT Multimedia Link Technology",MULTIMEDIALINKTECH-AS-ID,Cicurug,Asia,AS,Indonesia,ID,,false,MULTIMEDIALINKTECH,-6.78139,106.783,false,,true,"West Java",success,Asia/Jakarta,,1771417510
true,1771748810.7499,elite,8136.6317412432,1760053793.2212,1771748810.7499,201,socks4,18.143.173.102:201,true,860.82983016968,34,16047,0.21142963746036,18.143.173.102,"AS16509 Amazon.com, Inc.",AMAZON-02,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"Amazon Technologies Inc.",1.28009,103.851,false,"AWS EC2 (ap-southeast-1)",true,"Central Singapore",success,Asia/Singapore,048582,1771516412
true,1771745349.8281,elite,7858.8916480541,1755295704.0106,1771745349.8281,53840,socks4,152.53.168.53:53840,true,987.15734481812,80,24528,0.32509752925878,152.53.168.53,"AS214996 netcup GmbH",netcup,Manassas,"North America",NA,"United States",US,,false,"netcup GmbH",38.7911,-77.5264,false,"netcup GmbH",true,Virginia,success,America/New_York,20109,1771489003
true,1771740181.9236,elite,4680.9157299596,1739201505.5826,1771740181.9236,31067,socks4,72.10.164.178:31067,true,3541.7170524597,179,49500,0.36031321081342,72.10.164.178,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,true,"GloboTech Communications",45.5083,-73.6355,false,,true,Quebec,success,America/Toronto,H4X,1771260479
true,1771718763.6293,elite,10892.596588981,1715225239.899,1771718763.6293,80,socks4,121.43.58.26:80,true,11020.46751976,1116,197993,0.56049701419825,121.43.58.26,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Hangzhou,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co., Ltd.",30.2943,120.1663,false,"Alibaba.com LLC",true,Zhejiang,success,Asia/Shanghai,,1771530209
true,1771711208.3865,transparent,6137.8287126615,1765060416.6701,1771711208.3865,8080,http,122.53.59.59:8080,false,3345.1273441315,9050,83933,9.7329619392792,122.53.59.59,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5654,121.022,false,"Cokaliong Container Carrier Corp.",false,"Metro Manila",success,Asia/Manila,1551,1771108785
true,1771704367.055,elite,9214.9166789597,1747602852.408,1771704367.055,8200,socks4,43.159.28.58:8200,true,10949.208498001,167,44580,0.37320937716495,43.159.28.58,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"Shenzhen Tencent Computer Systems Company Limited",1.28423,103.852,false,"Aceville Pte.ltd",true,"Central Singapore",success,Asia/Singapore,048616,1771191321
true,1771690304.3705,elite,8718.5602567413,1748224803.0785,1771690304.3705,8080,socks4,51.79.50.225:8080,true,16581.905126572,132,33255,0.39536346482164,51.79.50.225,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,true,"OVH SAS",45.3147,-73.8785,false,"OVH Hosting, Inc.",true,Quebec,success,America/Toronto,J6N,1771279310
true,1771678626.4191,elite,10438.955318434,1716127899.4265,1771678626.4191,3128,socks4,18.215.89.162:3128,true,218.20163726807,460,85913,0.53257383673139,18.215.89.162,"AS14618 Amazon.com, Inc.",AMAZON-AES,Ashburn,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",39.0438,-77.4874,false,"AWS EC2 (us-east-1)",true,Virginia,success,America/New_York,20149,1771489037
true,1771671898.767,elite,10358.126205295,1721428547.7707,1771671898.767,8080,socks4,82.116.151.22:8080,true,11012.961864471,536,121963,0.43755459228239,82.116.151.22,"AS43937 Playtech Estonia OU",PTNET,Tartu,Europe,EU,Estonia,EE,,false,"Playtech Estonia OU",58.3778,26.7251,false,,true,Tartu,success,Europe/Tallinn,51001,1771605352
true,1771659108.6826,elite,10152.483481969,1722402671.9182,1771659108.6826,3128,socks4,54.121.114.96:3128,true,10725.3074646,536,116481,0.45805310339523,54.121.114.96,,,Seattle,"North America",NA,"United States",US,,false,Amazon.com,47.4815,-122.246,false,"Amazon.com, Inc",true,Washington,success,America/Los_Angeles,98108,1771361239
true,1771621677.3759,elite,5981.5252050263,1720182826.6585,1771621677.3759,8080,socks4,47.76.144.139:8080,true,4451.1656761169,3314,334797,0.98015148871229,47.76.144.139,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",true,Kowloon,success,Asia/Hong_Kong,999077,1771457829
true,1771615453.7691,elite,9412.7682473538,1752417797.7411,1771615453.7691,8800,socks4,194.59.202.194:8800,true,10867.931842804,137,38414,0.35537340146819,194.59.202.194,"AS48095 XT GLOBAL NETWORKS LTD.",XTGLOBAL,Portland,"North America",NA,"United States",US,,false,"XT GLOBAL NETWORKS LTD.",45.5248,-122.6789,false,"EliteWork LLC",true,Oregon,success,America/Los_Angeles,97252,1771598546
true,1771608307.6797,elite,10147.175001874,1726436187.2247,1771608307.6797,45544,socks4,91.130.222.184:45544,true,13418.317079544,319,84902,0.37432088335035,91.130.222.184,"AS1257 Tele2 Sverige AB",SWIPNET,Stockholm,Europe,EU,Sweden,SE,Kista,false,"Tele2 Sverige AB",59.4016,17.9455,false,"TELE2/ SWIPNET",false,"Stockholm County",success,Europe/Stockholm,"164 00",1771391918
true,1771601105.343,elite,4075.2310203632,1739563459.2897,1771601105.343,11295,socks4,67.43.236.20:11295,true,10946.377277374,191,55013,0.34598942105645,67.43.236.20,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,true,"GloboTech Communications",45.5083,-73.6355,false,,true,Quebec,success,America/Toronto,H4X,1771271993
true,1771584055.359,elite,9290.5898552675,1751779806.6846,1771584055.359,7788,socks4,95.71.186.77:7788,true,957.61585235596,104,27605,0.37532931538489,95.71.186.77,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Buzuluk,Europe,EU,Russia,RU,,false,"Orenburg branch office of VolgaTelecom company",52.7845,52.2583,false,"OJSC VolgaTelecom",false,"Orenburg Oblast",success,Asia/Yekaterinburg,461041,1771288544
true,1771571731.5685,elite,8089.9287164211,1761216050.0941,1771571731.5685,4202,socks4,185.93.89.183:4202,true,14008.892536163,64,23245,0.27457205371316,185.93.89.183,"AS213790 Limited Network LTD",LimitedNetwork-AS,Eygelshoven,Europe,EU,"The Netherlands",NL,,false,"Limited Network LTD",50.8933,6.05805,false,"Limited Network LTD",true,Limburg,success,Europe/Amsterdam,6471,1771393065
true,1771563403.552,elite,9814.9702090483,1757986120.725,1771563403.552,14862,socks4,45.146.130.45:14862,true,3375.9438991547,78,26397,0.29461756373938,45.146.130.45,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"Plano Piloto","South America",SA,Brazil,BR,,true,cf-validation,-15.7978,-47.8821,false,"Hexo TechnologyLLC",true,"Federal District",success,America/Sao_Paulo,71000,1771376630
true,1771539390.2682,elite,2037.1619462967,1770577936.8915,1771539390.2682,22222,http,113.59.32.160:22222,false,1468.1656360626,2,3,40,113.59.32.160,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Haikou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hainan Province Network",20.0442,110.2,false,,true,Hainan,success,Asia/Shanghai,570000,1771539251
true,1771519138.0756,elite,10335.667127905,1717157935.3724,1771519138.0756,3128,socks4,5.254.41.140:3128,true,17683.536052704,747,150210,0.49484290228343,5.254.41.140,"AS3223 Voxility LLP",VOXILITY,Ashburn,"North America",NA,"United States",US,,true,voxility.net,39.0469,-77.4903,false,"Voxility LLP",true,Virginia,success,America/New_York,20149,1771512924
true,1771484608.1935,elite,8783.7106355031,1753334325.6841,1771484765.4104,3128,socks4,202.101.173.69:3128,true,1242.1903610229,75,26955,0.27746947835738,202.101.173.69,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Hangzhou,Asia,AS,China,CN,,false,Chinanet,30.2674,120.171,false,,false,Zhejiang,success,Asia/Shanghai,310000,1771392423
true,1771446861.8811,transparent,6770.5547597156,1763834053.7963,1771446957.7028,999,http,38.188.247.12:999,false,4859.2805862427,27072,65728,29.172413793103,38.188.247.12,"AS272083 REYNOSO, S.R.L.","REYNOSO, S.R.L.",Fantino,"North America",NA,"Dominican Republic",DO,,false,"REYNOSO, S.R.L.",19.1215,-70.2997,false,"REYNOSO, S.R.L",true,"Provincia Sánchez Ramírez",success,America/Santo_Domingo,10702,1771093016
true,1771384184.4917,transparent,10663.16222123,1756144451.7815,1771384184.4917,3125,http,157.66.138.87:3125,false,7805.6244850159,1587,108547,1.4409719069497,157.66.138.87,"AS141662 PT Neo Fiber Teknologi",IDNIC-NFT-AS-ID,Purwakarta,Asia,AS,Indonesia,ID,,false,"PT Neo Fiber Teknologi",-6.55694,107.443,false,"PT Neo Fiber Teknologi",false,"West Java",success,Asia/Jakarta,,1770935101
true,1771367609.5971,elite,7563.4188567891,1769981691.6314,1771367609.5971,3128,http,185.239.1.63:3128,false,8880.8653354645,170,23489,0.71854262648464,185.239.1.63,"AS35372 GeniusMind S.A.",DataCom,Tehran,Asia,AS,Iran,IR,,false,"GeniusMind S.A.",35.7219,51.3347,false,MitralHost,true,Tehran,success,Asia/Tehran,,1771193242
true,1771352969.1263,transparent,5007.6256990433,1771245759.9991,1771352969.1263,3125,http,223.25.110.216:3125,false,643.71132850647,420,2882,12.719563900666,223.25.110.216,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Gombong,Asia,AS,Indonesia,ID,,false,SinergiNet,-7.60722,109.514,false,,true,"Central Java",success,Asia/Jakarta,,1771245771
true,1771121179.8859,transparent,6143.6335201427,1710586144.4567,1771121179.8859,8080,http,77.235.31.24:8080,false,826.59196853638,54249,680676,7.3815695479131,77.235.31.24,"AS41750 Mega-Line Ltd.",AS-MEGALINE-KG,Bishkek,Asia,AS,Kyrgyzstan,KG,,false,"Mega-Line Ltd.",42.8696,74.5932,false,Megaline,true,"Gorod Bishkek",success,Asia/Bishkek,,1771015076
true,1771094660.5905,elite,7816.4509260654,1770753007.327,1771094660.5905,2080,http,91.229.133.171:2080,false,12236.194133759,200,7909,2.4663953631767,91.229.133.171,"AS61112 AkileCloud Network",AkileCloud,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Akile LTD",22.3193,114.169,true,"Akile LTD",false,Kowloon,success,Asia/Hong_Kong,999077,1770776945
true,1771042485.9486,transparent,5863.7535619641,1770650980.7471,1771042485.9486,8080,http,103.86.117.82:8080,false,2723.5035896301,1002,10535,8.6851001126809,103.86.117.82,"AS150552 PT Link Data Sumber Barokah",BAROKAHNET-AS-ID,Lenteng,Asia,AS,Indonesia,ID,,false,"PT Link Data Sumber Barokah",-7.0623,113.4736,false,"PT Link Data Sumber Barokah",false,"East Java",success,Asia/Jakarta,69461,1770652511
true,1770983899.5537,elite,1917.3629283905,1770983325.3313,1770983899.5537,22222,http,113.59.32.162:22222,false,1917.3629283905,1,2,33.333333333333,113.59.32.162,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Haikou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hainan Province Network",20.0442,110.2,false,,false,Hainan,success,Asia/Shanghai,570000,1770983901
true,1770973261.2259,transparent,5717.0084493913,1750621861.2825,1770973261.2259,1111,http,103.177.199.67:1111,false,11805.132389069,4046,121707,3.2174182723275,103.177.199.67,"AS147113 PT Eyza Kausa Sinergi Abadi",IDNIC-NETEKSA-AS-ID,Lebaksiu,Asia,AS,Indonesia,ID,,false,"PT Eyza Kausa Sinergi Abadi",-7.0496,109.144,false,"PT Eyza Kausa Sinergi Abadi",true,"Central Java",success,Asia/Jakarta,,1770922208
true,1770898699.4077,transparent,5368.393116508,1765073398.8129,1770898699.4077,8080,http,157.15.63.126:8080,false,11699.620723724,6911,61080,10.164580606257,157.15.63.126,"AS152373 PT Anugerah Media Data Nusantara",IDNIC-AMAN-AS-ID,Malang,Asia,AS,Indonesia,ID,,false,"AMAN ISP Customer Malang",-7.9826,112.6308,false,,true,"East Java",success,Asia/Jakarta,65158,1770517835
true,1770890350.4537,elite,2917.6921378367,1766929373.385,1770890350.4537,139,http,47.250.177.202:139,false,3535.5153083801,2625,52840,4.7327143243487,47.250.177.202,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba (US) Technology Co., Ltd.",3.1408,101.6852,false,"Alibaba.com LLC",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1770574840
true,1770781840.6476,transparent,5352.8875098129,1763931932.0648,1770781840.6476,8080,http,202.152.142.99:8080,false,5545.825958252,6869,65254,9.524007598131,202.152.142.99,"AS23951 PT JEMBATAN CITRA NUSANTARA",CITRA-AS-ID,Yogyakarta,Asia,AS,Indonesia,ID,,false,"PT Jembatan Citra Nusantara",-7.7839,110.356,false,,false,Yogyakarta,success,Asia/Jakarta,55231,1770586197
true,1770743212.9352,transparent,4412.4081707318,1769816618.3322,1770743212.9352,3125,http,163.223.172.27:3125,false,11887.347459793,2407,23352,9.3443068442098,163.223.172.27,"AS153728 PT FAFI UIFI NETWORK",IDNIC-FAFIUIFINETWORK-ID,Pelaihari,Asia,AS,Indonesia,ID,,false,"PT FAFI UIFI NETWORK",-3.79876,114.776,false,"Indonesia Network Information Center",true,"South Kalimantan",success,Asia/Makassar,70815,1770423119
true,1770716741.2698,elite,981.39160871506,1770716541.2468,1770716754.9568,22222,http,183.239.109.98:22222,false,911.11731529236,4,1,80,183.239.109.98,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile",23.1317,113.266,true,"China Mobile Communications Corporation",false,Guangdong,success,Asia/Shanghai,510000,1770716544
true,1770692785.5288,elite,1457.4536800385,1770692548.9507,1770692785.5288,22222,http,117.159.239.57:22222,false,1186.6252422333,5,2,71.428571428571,117.159.239.57,"AS24445 Henan Mobile Communications Co.,Ltd",CMNET-V4henan-AS-AP,Zhengzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",34.7599,113.6459,true,"China Mobile",false,Henan,success,Asia/Shanghai,,1770692551
true,1770619735.4261,elite,1214.7622108459,1770619251.3056,1770619735.4261,22222,http,120.240.35.173:22222,false,865.38982391357,3,3,50,120.240.35.173,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",false,Guangdong,success,Asia/Shanghai,510000,1770619544
true,1770618864.1774,elite,893.18871498108,1770618772.6264,1770618864.1774,22222,http,120.238.159.230:22222,false,893.18871498108,1,1,50,120.238.159.230,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,510000,1770618866
true,1770577151.8417,elite,749.91806348165,1770576982.5904,1770577194.5442,22222,http,223.113.134.57:22222,false,822.01957702637,3,3,50,223.113.134.57,"AS56046 China Mobile communications corporation",CMNET-Jiangsu-AP,Nanjing,Asia,AS,China,CN,,false,"China Mobile communications corporation",32.0607,118.763,true,"China Mobile",false,Jiangsu,success,Asia/Shanghai,210000,1770576984
true,1770574766.2088,elite,929.50940132141,1770574563.0034,1770574766.2088,22222,http,120.238.159.228:22222,false,929.50940132141,1,1,50,120.238.159.228,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,510000,1770574768
true,1770573037.6919,elite,1001.2838840485,1770572735.3426,1770573037.6919,22222,http,183.249.5.109:22222,false,1001.2838840485,1,1,50,183.249.5.109,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Hangzhou,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",30.2656,120.154,true,"China Mobile Communications Corporation",false,Zhejiang,success,Asia/Shanghai,310000,1770573040
true,1770560125.2872,elite,833.23121070862,1770560062.6019,1770560125.2872,22222,http,120.238.159.229:22222,false,833.23121070862,1,1,50,120.238.159.229,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",false,Guangdong,success,Asia/Shanghai,510000,1770560127
true,1770559151.2603,elite,1149.5155493418,1770558966.9127,1770559151.2603,22222,http,117.159.239.55:22222,false,1497.6508617401,3,2,60,117.159.239.55,"AS24445 Henan Mobile Communications Co.,Ltd",CMNET-V4henan-AS-AP,Zhengzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",34.7599,113.6459,true,"China Mobile",false,Henan,success,Asia/Shanghai,,1770558969
true,1770522982.5375,anonymous,1782.2375014045,1722429116.2306,1770523033.3511,80,http,219.65.73.81:80,false,432.31964111328,265622,93135,74.039530935982,219.65.73.81,"AS4755 TATA Communications formerly VSNL is Leading ISP",TATACOMM-AS,Kolkata,Asia,AS,India,IN,,false,"Tata Communications Limited",22.5643,88.3693,false,"Tata Communications Limited",true,"West Bengal",success,Asia/Kolkata,700029,1770107730
true,1770429002.7324,transparent,5424.8533149987,1768546388.2299,1770429002.7324,8088,http,165.101.254.18:8088,false,4556.7810535431,1398,29195,4.5696728009675,165.101.254.18,"AS154083 DC FIBER NETWORK WIRED INTERNET SERVICES",DFNWIS-AS-AP,Cainta,Asia,AS,Philippines,PH,,false,"DC FIBER NETWORK WIRED INTERNET SERVICES",14.5777,121.119,false,"DC FIBER NETWORK WIRED INTERNET SERVICES",false,Calabarzon,success,Asia/Manila,1900,1770383657
true,1770380404.9153,elite,2680.4153163449,1769611631.0068,1770380404.9153,9050,http,145.220.178.8:9050,false,3254.9862861633,918,20039,4.380397957723,145.220.178.8,"AS1101 IP-EEND BV",IP-EEND-AS,Utrecht,Europe,EU,"The Netherlands",NL,,false,"SURFnet III d",52.0907,5.12142,false,"SURFnet bv",false,Utrecht,success,Europe/Amsterdam,3512,1770216435
true,1770349188.6254,transparent,1290.878699376,1770309892.8815,1770349225.9889,8080,http,43.246.227.57:8080,false,461.94839477539,13,163,7.3863636363636,43.246.227.57,"AS141711 Fiber Beam Pvt Limited",FIBERBEAMPVTLTD-AS-AP,Karachi,Asia,AS,Pakistan,PK,,false,"Fiber Beam Pvt Ltd",24.8608,67.0104,false,"E Bone Network (Pvt.) Limited",false,Sindh,success,Asia/Karachi,,1770348710
true,1770344734.4161,elite,2849.0419573447,1769612968.9576,1770344745.6848,8118,http,145.220.178.15:8118,false,51.230907440186,822,19123,4.1213336675859,145.220.178.15,"AS1101 IP-EEND BV",IP-EEND-AS,Utrecht,Europe,EU,"The Netherlands",NL,,false,"SURFnet III d",52.0907,5.12142,false,"SURFnet bv",false,Utrecht,success,Europe/Amsterdam,3512,1770217774
true,1770327560.2689,elite,535.05243285228,1770313255.7779,1770327600.3928,3128,http,196.70.91.2:3128,false,265.15436172485,354,33,91.472868217054,196.70.91.2,"AS36903 Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM",MT-MPLS,Tétouan,Africa,AF,Morocco,MA,,false,"ADSL Maroc telecom",35.5762,-5.3662,false,,false,"Tanger-Tetouan-Al Hoceima",success,Africa/Casablanca,,1770313256
true,1770316672.5431,transparent,2289.1722104766,1770311443.7593,1770316679.5791,3128,http,36.90.231.170:3128,false,749.58801269531,44,100,30.555555555556,36.90.231.170,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,"South Tangerang",Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.2817,106.6478,false,"Telekomunikasi Indonesia",false,Banten,success,Asia/Jakarta,15320,1770311445
true,1770185553.9318,transparent,4700.1927745676,1770163392.4281,1770185553.9318,8080,http,103.178.3.0:8080,false,808.09020996094,107,511,17.313915857605,103.178.3.0,"AS141077 RSTNET",RSTNET-AS-ID,Tuliskriyo,Asia,AS,Indonesia,ID,,false,RSTNET,-8.1341,112.152,false,,true,"East Java",success,Asia/Jakarta,,1770163657
true,1770155038.4367,elite,330.18987952154,1765042925.2023,1770155038.4367,80,http,185.187.92.42:80,false,3135.3540420532,44241,1896,95.890500032512,185.187.92.42,"AS206406 C BEYOND s.a.l",CBEY,Beirut,Asia,AS,Lebanon,LB,,false,"C BEYOND s.a.l",33.8916,35.5024,false,Cbeyond,true,Beyrouth,success,Asia/Beirut,,1769882149
